userId,playNum
c0020oieu61,296
x0020qzm31f,311
h0020zc651x,269
i0020qzkb95,297
d0176otjb2i,52
v018277ep53,153
i01814k2pa6,59
f0183aa4d7k,64
v0180q09ebv,54
q0020aak8ru,236
p0184l80q5q,91
w00192grs20,55
h0020ormo0b,257
u00207dqh7s,119
b0019xhrler,55
h01835mhknp,73
x01788a14e6,55
w0020axpuch,461
p01838ehyo3,77
e0020dxmvwh,235
c01837ukqnt,105
e0015j4z4f2,67
u0015hk6wsy,64
l0015bt5rqb,70
i0020qt4h8r,1406
s00201je6ey,1108
h0020x92yjw,1215
q0305mkcdtc,58
201674,73
o0019h6qllq,1546
v0020mh14b6,263
8lPohb9zkPg,97
x00203al87c,82
s0020hqe62v,349
r0020odr637,87
l0020lkcsic,224
d00203s3mew,1700
x0020qvmiug,661
i0020sg8aml,626
h00209rajr3,1139
b0020k976q0,754
l0020zkog00,1139
g0020iegf96,937
e0020aktc3s,78
h0020aa3x6p,2257
a0020pfplxu,1964
t03047z4qas,61
1823290191,63
n0183lqzy13,57
g0019dkrg1t,135
n0019rpts1u,108
v00191mxksk,128
f0019nw0lar,110
u0019jf55bw,145
i0019t53pfu,129
g0019cionku,115
b0019ydwxgn,113
u00195qkorm,132
i00192ab0tp,109
r0019s0ay6y,141
l0019pyxi4t,146
z0019sbk2c0,157
u0019z5wgmz,135
g0020ovz06r,101
p0020z1ikqu,241
1796455544,72
1823291181,57
202042,129
l002050oao9,96
b0020tjuu38,1414
z00209qc9ua,1461
e0020g7iarc,1415
w00202az26u,1427
f0020ii0eh1,1496
v0020m3fgh7,1862
p0020zx6kfu,1454
g0020k0rde2,662
y0020ojyf1a,1411
v00204b5xe4,1232
x002055b8tj,1414
f0020am541s,906
d0020fdg9g4,674
m0020dlhxl5,708
n0020trv2i6,663
u0020nve1os,768
o002078s21a,680
a03036wpngm,76
m0302awrj7e,56
t03053bbp9o,56
z03059c2e16,58
p0020ffeyua,88
b0303khi9sl,128
g0304ph15so,169
u17262mcped,108
d0020dmyre7,228
u0301l86n40,660
q0020ic072k,747
e0304f2t79u,54
b0020sllxvo,103
t0020xqo1jg,217
u0020quhtec,698
k0013q6uba2,103
e0019rh49ob,52
o00196zampu,65
v0020w4ugvb,407
j0013pxet09,216
v0019hdeizb,422
p0011gp7pnq,60
p0019xc7le9,84
y0018znrk1b,798
